  -8.6587514514963164e+00  -5.3146900016338510e+00  -6.3268919374356640e+00  -5.4164517237519290e+00  -6.0635521289433463e+00  -5.3259050012149745e+00  -5.3796420657365047e+00  -4.9440157004519056e+00  -4.8778811422125639e+00  -5.0394325886480100e+00  -5.8288795682270163e+00  -6.0460585846178008e+00  -6.2084413007257382e+00  -6.3443108627086175e+00  -6.8476324289531831e+00  -7.2922737267140487e+00  -7.7305413838746544e+00  -8.1798846733418777e+00  -8.6618817118445754e+00  -9.1860436519238551e+00  -9.6807737441294517e+00  -1.0183380246303757e+01  -1.0624346958897195e+01  -1.0998810932512825e+01  -1.1351202631928052e+01  -1.1600427904462851e+01  -1.1860300428046411e+01  -1.2017671716109938e+01  -1.2129031045839321e+01  -1.2175410482771325e+01  -1.2204496138455502e+01  -1.2179537011373055e+01  -1.2116536662605846e+01  -1.2021037909907417e+01  -1.1896057997042089e+01  -1.1743463630419887e+01  -1.1592670742357811e+01  -1.1390987807086598e+01  -1.1197594075614235e+01  -1.0980489438127069e+01  -1.0738773500318425e+01  -1.0491963385359725e+01  -1.0297449569744430e+01  -1.0060854344357123e+01  -9.8276652074576116e+00  -9.5924464348987257e+00  -9.3596770405285881e+00  -9.1140784005530389e+00  -8.9006884431351825e+00  -8.6789568154249697e+00  -8.4642244037566972e+00  -7.8377014548992845e+00  -6.5172215172151855e+00  -5.5457766933505788e+00  -5.0433055255598847e+00  -4.2225304967382025e+00  -5.6312632550858197e+00  -6.7690705392089079e+00  -8.0144236997469154e+00  -9.1796161266093996e+00  -1.1030416932436991e+01
   7.8581770083532456e+00   6.2957248596285167e+00   7.6374371193168145e+00   6.5635420895984540e+00   7.5034515341845802e+00   6.8818153414051579e+00   7.1387886048008049e+00   6.8060570375326668e+00   6.6213687668748307e+00   6.5672582921543130e+00   7.3043869864335713e+00   7.4118584111876507e+00   7.4991412530375232e+00   7.5780246548641008e+00   7.8700038861825119e+00   8.1394230956013658e+00   8.4587207732739547e+00   8.8518397288293595e+00   9.3328763934933647e+00   9.9061288508610907e+00   1.0473563260471614e+01   1.1084389303109333e+01   1.1635437049486876e+01   1.2114583940364977e+01   1.2580258731642921e+01   1.2913284260413024e+01   1.3275926140080067e+01   1.3495943977926045e+01   1.3653626944780520e+01   1.3717604415874380e+01   1.3756553801193368e+01   1.3713224619308468e+01   1.3610243773308568e+01   1.3454480529880223e+01   1.3249584343091314e+01   1.2998624614076212e+01   1.2740972275442076e+01   1.2405825690615425e+01   1.2075759807519963e+01   1.1702444987289265e+01   1.1288413152943304e+01   1.0863104768634203e+01   1.0506502608377476e+01   1.0084482234177736e+01   9.6629075300050946e+00   9.2347054415527907e+00   8.8073732197231553e+00   8.3558640880022619e+00   7.9516141816724009e+00   7.5321213616015719e+00   7.1207186227546684e+00   6.0718886286298712e+00   3.1696406452261670e+00   9.2230614840620362e-01  -6.4931561171287233e-01  -2.1975330241240920e+00  -1.1069989598466794e+00   2.0213807410411785e-01   1.8878682349121825e+00   3.5781245586622994e+00   6.4073906881075020e+00
  -4.3760448590555843e+00  -3.7449158709598422e+00  -4.4840542192168105e+00  -3.9091742454973786e+00  -4.4235695883600217e+00  -4.1458754646978946e+00  -4.3005589689179811e+00  -4.1417171234997152e+00  -4.0124399538478528e+00  -3.9208602344575696e+00  -4.2605234252771575e+00  -4.2863309853565541e+00  -4.3126490743613335e+00  -4.3400314223019869e+00  -4.4499876651256098e+00  -4.5686313359280861e+00  -4.7358526093090987e+00  -4.9602504948818451e+00  -5.2430880958379067e+00  -5.5829006949720767e+00  -5.9216067788361393e+00  -6.2853331265758108e+00  -6.6140295700465179e+00  -6.8999993592842515e+00  -7.1760747838740748e+00  -7.3735530383208614e+00  -7.5867845162009564e+00  -7.7143223634930589e+00  -7.8030674798861410e+00  -7.8344953524530156e+00  -7.8490540248172209e+00  -7.8130198501285255e+00  -7.7398131156620886e+00  -7.6335583028040270e+00  -7.4965527651034458e+00  -7.3309167201456962e+00  -7.1589652822146608e+00  -6.9414695745244170e+00  -6.7253886643572542e+00  -6.4823190638457566e+00  -6.2149308428426284e+00  -5.9408324718509853e+00  -5.7053381572032222e+00  -5.4316203051155485e+00  -5.1578220724574191e+00  -4.8799992766330043e+00  -4.6028124079509576e+00  -4.3109053189999189e+00  -4.0476070065239327e+00  -3.7752830999781035e+00  -3.5079611991804458e+00  -2.8643669587657663e+00  -9.3626222591100594e-01   5.2734607017639823e-01   1.5796235817925941e+00   2.4876262663641819e+00   1.9419859462295395e+00   1.1324967623844866e+00   7.4419260336733156e-02  -9.9304360751301468e-01  -2.7887280169264224e+00
   1.5273946197406352e+00   1.4015937606588200e+00   1.6163347691377763e+00   1.4527282341966639e+00   1.6024221281402720e+00   1.5304210145158241e+00   1.5751643353475868e+00   1.5308990157808586e+00   1.4917415730692398e+00   1.4587477128528505e+00   1.5501433211840281e+00   1.5543714635688830e+00   1.5597225396043402e+00   1.5658603142530276e+00   1.5915456227089053e+00   1.6235861720999509e+00   1.6731715408344756e+00   1.7411306310194299e+00   1.8261800364872154e+00   1.9269942256852819e+00   2.0263072990424851e+00   2.1314677694527071e+00   2.2247947817991189e+00   2.3041938230865919e+00   2.3793592186049026e+00   2.4302107181941714e+00   2.4849882037478666e+00   2.5135376969916559e+00   2.5299734764075925e+00   2.5288942864846371e+00   2.5225293697572662e+00   2.5008895961948876e+00   2.4680719162289031e+00   2.4253905242166383e+00   2.3736029786461956e+00   2.3133992119007756e+00   2.2513900551999537e+00   2.1762627332063524e+00   2.1017255516954467e+00   2.0193436129173170e+00   1.9300751536777330e+00   1.8392534944010741e+00   1.7600872241534251e+00   1.6699845515668847e+00   1.5802072729457608e+00   1.4895718997287302e+00   1.3995101892760877e+00   1.3053379519272803e+00   1.2201897236411565e+00   1.1326266151798081e+00   1.0469108839699997e+00   8.5033428942723122e-01   2.3421934288851415e-01  -2.1650633296685692e-01  -5.3455798109491115e-01  -7.9136042368122117e-01  -6.0946616807966081e-01  -3.3595531141277940e-01   9.3127706157439052e-03   3.5251306874828592e-01   9.2208577256189983e-01
  -2.8470661638661593e-01  -2.7368447520636996e-01  -3.0783355945908203e-01  -2.8219428687538328e-01  -3.0621187714633941e-01  -2.9550893052963795e-01  -3.0256437589760699e-01  -2.9570095277410396e-01  -2.8959634614210583e-01  -2.8398089305636731e-01  -2.9804949381534956e-01  -2.9849973652197542e-01  -2.9915178373332801e-01  -2.9994690146805125e-01  -3.0326578849128299e-01  -3.0795154771296185e-01  -3.1566713250776879e-01  -3.2630672408091255e-01  -3.3947415440627343e-01  -3.5486123624739307e-01  -3.6973623846852821e-01  -3.8525093309835690e-01  -3.9861148015093012e-01  -4.0954555691413075e-01  -4.1961250779969295e-01  -4.2565439148679957e-01  -4.3224537204635144e-01  -4.3456491167515587e-01  -4.3490969855147588e-01  -4.3243675170685669e-01  -4.2913940861966710e-01  -4.2342642685781068e-01  -4.1596990884184565e-01  -4.0699364126942306e-01  -3.9662883341652810e-01  -3.8498896343513389e-01  -3.7313827963861018e-01  -3.5930047776903185e-01  -3.4563461743211538e-01  -3.3079463906926870e-01  -3.1494473935032286e-01  -2.9895212668634630e-01  -2.8490031794473120e-01  -2.6919487781173723e-01  -2.5362763882899331e-01  -2.3800149003352214e-01  -2.2255099061205497e-01  -2.0651266300831780e-01  -1.9201451933446637e-01  -1.7719055791227165e-01  -1.6273546987978094e-01  -1.3081971649289634e-01  -2.8339616184389602e-02   4.3436619916420047e-02   9.2215530102058463e-02   1.2984239702327197e-01   9.3811409418545197e-02   4.3128133503835875e-02  -1.7843557954036283e-02  -7.7160704125495708e-02  -1.7366268555425915e-01
   2.6135730146693126e-02   2.5873999172113884e-02   2.8674756381306541e-02   2.6593160786206313e-02   2.8586182788592329e-02   2.7753955779494160e-02   2.8335804758456384e-02   2.7792811486303415e-02   2.7312677993628572e-02   2.6838316025274284e-02   2.7972911217055484e-02   2.7998627442372727e-02   2.8039984924504626e-02   2.8093318049476162e-02   2.8307713403777773e-02   2.8648584039163160e-02   2.9242203913589272e-02   3.0064483915405352e-02   3.1072317616536432e-02   3.2235514051287037e-02   3.3334477360309887e-02   3.4463607871645777e-02   3.5396943863868588e-02   3.6118450055280638e-02   3.6756927759655784e-02   3.7057609722771563e-02   3.7401098728875266e-02   3.7391644626832948e-02   3.7221028512182390e-02   3.6821634294697189e-02   3.6359742372075163e-02   3.5705235467867510e-02   3.4914322089914428e-02   3.4006219208913786e-02   3.2992283303251720e-02   3.1881684517465661e-02   3.0762389731360060e-02   2.9490817409576434e-02   2.8241169572583592e-02   2.6903365397163582e-02   2.5491167839959569e-02   2.4076796748313908e-02   2.2829057284644849e-02   2.1454062389402145e-02   2.0098037398915965e-02   1.8743938910422826e-02   1.7411448290483154e-02   1.6036871613850777e-02   1.4796544658054847e-02   1.3534580271402486e-02   1.2308929762678871e-02   9.6747555256755657e-03   1.1444045167393938e-03  -4.5580264777257164e-03  -8.2493964867327348e-03  -1.0977753602122109e-02  -7.3070213096683070e-03  -2.5233080506856347e-03   2.9681495873397977e-03   8.1924323651709312e-03   1.6509735825745778e-02
  -9.3313042977851107e-04  -9.4285132304268719e-04  -1.0353838629839709e-03  -9.6721730439408777e-04  -1.0339010503120224e-03  -1.0079026915810411e-03  -1.0274385324615129e-03  -1.0102992489666261e-03  -9.9516209998696419e-04  -9.7913081222984690e-04  -1.0161267066637048e-03  -1.0166730311725494e-03  -1.0177037612284986e-03  -1.0191313824126906e-03  -1.0244468077703463e-03  -1.0340938539987886e-03  -1.0519541108608627e-03  -1.0768438005922679e-03  -1.1071136925652194e-03  -1.1416692681900219e-03  -1.1734626814404437e-03  -1.2056266427277966e-03  -1.2308158845120620e-03  -1.2487195033432539e-03  -1.2636056098659562e-03  -1.2671979534058964e-03  -1.2722423306480285e-03  -1.2656370818111573e-03  -1.2538218972835483e-03  -1.2346049343140624e-03  -1.2135500215243943e-03  -1.1863724218090111e-03  -1.1549516759524214e-03  -1.1199419074457177e-03  -1.0817314403354106e-03  -1.0406100846284360e-03  -9.9949784152890495e-04  -9.5372521874745992e-04  -9.0893529980507729e-04  -8.6150741156936818e-04  -8.1189688084718208e-04  -7.6252354689032738e-04  -7.1888991285605833e-04  -6.7132186856790023e-04  -6.2462042939687688e-04  -5.7819131352238387e-04  -5.3270027851953024e-04  -4.8600872957103473e-04  -4.4399265292960430e-04  -4.0141540891122657e-04  -3.6022033251416189e-04  -2.7322679495276161e-04   7.6329651801524836e-06   1.8652368073906794e-04   2.9586871889316469e-04   3.7280107624466761e-04   2.2664639199337106e-04   4.8127878437544475e-05  -1.4860911286902569e-04  -3.3188771081922672e-04  -6.1744437289282456e-04
   3.1153778360318634e+00   1.9793031714745934e+00   2.9542054860940614e+00   2.1781146245262852e+00   3.2162757676678662e+00   1.7405144124094167e+00   1.6311443262301084e+00   8.5393820426740408e-01   1.3129022467616238e+00   2.2977146189661823e+00   3.8259346342825706e+00   4.2789174650138433e+00   4.4797932722513725e+00   4.5691884559093072e+00   4.4873984688248667e+00   4.3603630553299730e+00   4.2466765953885774e+00   4.1286936257613096e+00   4.0162609345114664e+00   3.8883571573096782e+00   3.7389593895762250e+00   3.5629187913314384e+00   3.3494051478890703e+00   3.1069730753146882e+00   2.8476860640491148e+00   2.5527983516744439e+00   2.2401475990547128e+00   1.9168637824718133e+00   1.5890469908654072e+00   1.2641321040995670e+00   9.4716804149794309e-01   6.4317628979091257e-01   3.5538565113804343e-01   8.8648219800964059e-02  -1.5568487510512660e-01  -3.8111035848395447e-01  -5.6829056347400675e-01  -7.4170660295306012e-01  -8.8998642655378823e-01  -1.0028876660842920e+00  -1.0987378393273450e+00  -1.1758004102377104e+00  -1.2174139671215858e+00  -1.2415513154412714e+00  -1.2448340881505517e+00  -1.2299163458774933e+00  -1.2002740664039100e+00  -1.1443100425605468e+00  -1.0820932885444614e+00  -1.0040337765902749e+00  -9.1115428658688491e-01  -6.2917562743281985e-01   6.4281438692964832e-01   1.8737324044257513e+00   3.8937147946006130e+00   3.9363609032044642e+00   6.8412758984596262e+00   7.6559496598927570e+00   7.9262505431684840e+00   7.8625018792578842e+00   7.2480306961754204e+00
  -1.9437512823572183e+00  -1.3341625107460098e+00  -1.8911702842060949e+00  -1.3676350745404278e+00  -1.9861504765411495e+00  -1.2429040127149658e+00  -1.3752079406220228e+00  -1.1118409005768124e+00  -1.2870901590502473e+00  -1.6681977333245002e+00  -2.3811619558851098e+00  -2.5244841227239525e+00  -2.5739674139589557e+00  -2.5918067136161134e+00  -2.5385263108805884e+00  -2.4984228046884955e+00  -2.4625329731081611e+00  -2.4205792044042176e+00  -2.3809947884554368e+00  -2.3320976960214921e+00  -2.2724303394326331e+00  -2.2001130547008767e+00  -2.1088131701048844e+00  -2.0046079642366217e+00  -1.8927247508330758e+00  -1.7619213240526155e+00  -1.6218537116336100e+00  -1.4752849931452854e+00  -1.3251770000164540e+00  -1.1748383935176232e+00  -1.0271752934677567e+00  -8.8348564433046584e-01  -7.4588082250765853e-01  -6.1681467038701177e-01  -4.9678308612525895e-01  -3.8359368005107597e-01  -2.8812562960140403e-01  -1.9773166268337547e-01  -1.1721536408838527e-01  -5.3478332371250374e-02   4.0699892955110518e-03   5.4089436550576367e-02   8.7117100782279105e-02   1.1280738458088417e-01   1.2958171219165990e-01   1.3835393239556909e-01   1.4088797623812144e-01   1.3037195987432490e-01   1.1858336408473416e-01   9.9157558244895444e-02   7.2905122990185381e-02  -6.2848195941942811e-02  -4.6637507609867956e-01  -8.4755472764872020e-01  -1.7318596356576459e+00  -1.5408498804172996e+00  -2.9796384054924183e+00  -3.3950884088131854e+00  -3.6102873617050539e+00  -3.6957081142150812e+00  -3.6562947261765153e+00
   3.5213587900454657e-01   2.4612361958270648e-01   3.4760616616867224e-01   2.4292505668340908e-01   3.5882859335616679e-01   2.3486315236227104e-01   2.8099772632584052e-01   2.5178362299128193e-01   2.7243883727478202e-01   3.2103897073290161e-01   4.3314327168802641e-01   4.4699718953316375e-01   4.4947692431347275e-01   4.4965575710946964e-01   4.4033143182192674e-01   4.3657588611195791e-01   4.3307503452483764e-01   4.2810233926279373e-01   4.2356877032255669e-01   4.1729258991789503e-01   4.0932659468885757e-01   3.9941612186448672e-01   3.8637409151186924e-01   3.7148236529478823e-01   3.5545942968384636e-01   3.3618086010301684e-01   3.1536947714607055e-01   2.9332130210403534e-01   2.7053519210526350e-01   2.4748175962826044e-01   2.2470638687887703e-01   2.0223898722340289e-01   1.8049700624199852e-01   1.5989083884710076e-01   1.4047713907854978e-01   1.2182862762050248e-01   1.0589306519115067e-01   9.0572249748213776e-02   7.6491676154777546e-02   6.5043080878344359e-02   5.4291090159934281e-02   4.4517479444980988e-02   3.7453366950397263e-02   3.1391787954211922e-02   2.6590606874137772e-02   2.2953280238330515e-02   2.0189235194210613e-02   1.9557881167356187e-02   1.8874115350020801e-02   1.9406143476380300e-02   2.0984122669625148e-02   4.2491596057701309e-02   7.7384916593025252e-02   1.0843846517335488e-01   2.3683794406182437e-01   1.7689093129538982e-01   4.1251008256092297e-01   4.8286191305087911e-01   5.2990864509712510e-01   5.6043217010270008e-01   5.9063084158631696e-01
