M;CI_11048925;2012-01-02 12:58:42.0;1.75;35.9477;-117.6403;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.18640995;-0.18640995;-0.20632994;-0.20632994;-0.20632994;-0.23620999;-0.24118996;-0.24118996;-0.24219;-0.24219;-0.24219;-0.24219;-0.24219;-0.24219;-0.26211;-0.26211;-0.26211;-0.26211;-0.26211;-0.26211;-0.26211;-0.26211;-0.26211;-0.26211;-0.5290599;-0.5290599;-0.5290599;-0.5290599;-0.5290599;-0.5290599;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
D;CI_11048925;2012-01-02 12:58:42.0;1.75;35.9477;-117.6403;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.1010599;1.1010599;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;0.50198036;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
M;CI_11049053;2012-01-02 18:49:50.0;1.71;34.2308;-116.8823;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.15069997;-0.16863;-0.26425993;-0.27022994;-0.2781999;-0.31405997;-0.31405997;-0.30210996;-0.31605005;-0.34194994;-0.34194994;-0.3240199;-0.32999992;-0.3578899;-0.35987997;-0.35987997;-0.37383008;-0.37383008;NaN;-0.37781;-0.40172005;-0.34395003;-0.35590005;-0.35590005;-0.36586;NaN;-0.36586;-0.36785007;-0.36785007;-0.3698399;-0.3698399;-0.3698399;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
D;CI_11049053;2012-01-02 18:49:50.0;1.71;34.2308;-116.8823;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.207473;5.207473;5.486606;5.486606;5.486606;4.4409084;4.4409084;4.3580747;3.5386965;3.5386965;3.5386965;3.5386965;3.5386965;3.5386965;3.5386965;3.5386965;3.5386965;3.5386965;NaN;3.5386965;3.5386965;4.3580747;4.3580747;4.3580747;4.3580747;NaN;4.3580747;4.3580747;4.3580747;4.3580747;4.3580747;4.3580747;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
M;CI_11049093;2012-01-02 21:36:55.0;1.79;32.9998;-116.4038;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.37152004;-0.37152004;-0.45121002;-0.29184008;-0.30577993;-0.30777;-0.32370996;-0.33268;-0.37352014;-0.35061002;-0.35757995;-0.35957003;-0.37750006;-0.37750006;-0.38547015;-0.38547015;-0.37750006;-0.37750006;-0.38147998;-0.38147998;-0.38147998;-0.39344;-0.39941;-0.39941;-0.39941;-0.40040994;-0.40040994;-0.40040994;-0.40040994;-0.40040994;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
D;CI_11049093;2012-01-02 21:36:55.0;1.79;32.9998;-116.4038;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.661541;4.661541;8.496663;5.683314;5.4965796;3.2474306;3.2474306;3.2474306;3.7126667;3.9959655;3.9959655;3.9959655;3.9959655;3.9959655;3.9959655;3.9959655;3.9959655;3.9959655;3.9959655;3.9959655;3.9959655;3.9959655;3.9959655;3.9959655;3.9959655;3.9959655;3.9959655;3.9959655;3.9959655;3.9959655;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
M;CI_11049133;2012-01-03 01:40:15.0;1.7;33.4978;-116.5138;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.086330056;0.030550003;-0.011289954;-0.08897996;-0.10591996;-0.10591996;-0.12882996;-0.14077997;-0.14077997;-0.14077997;-0.19257998;-0.1248399;-0.1248399;-0.12882996;-0.12882996;-0.12882996;-0.20851994;-0.20851994;-0.20851994;-0.20851994;-0.20851994;-0.20851994;-0.20453;-0.20453;-0.20453;-0.20453;-0.20453;-0.20851994;-0.20851994;-0.20851994;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
D;CI_11049133;2012-01-03 01:40:15.0;1.7;33.4978;-116.5138;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.392675;2.2309766;2.5675511;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;1.6577811;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
M;CI_11049173;2012-01-03 03:16:33.0;2.01;34.0715;-117.478;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.08977008;-0.14754009;-0.26109004;-0.36867;-0.35671997;-0.3089099;-0.30491996;-0.2750399;-0.23320007;-0.22921991;-0.24116993;-0.2511301;-0.1993401;-0.19734001;-0.19734001;-0.19734001;-0.21527004;-0.21527004;-0.22125006;-0.19734001;-0.2053101;-0.21129012;-0.2172699;-0.2172699;-0.21527004;-0.22125006;-0.25711012;-0.25909996;-0.26109004;-0.26109004;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
D;CI_11049173;2012-01-03 03:16:33.0;2.01;34.0715;-117.478;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.4684292;0.4684292;0.6636249;0.4684292;1.5992664;0.7458729;0.4773815;0.5425591;1.5916555;1.5916555;1.5916555;1.5916555;1.8481954;1.8481954;1.9668623;1.9668623;1.9668623;1.9668623;1.9668623;1.977485;1.977485;1.977485;1.977485;1.977485;1.977485;1.977485;1.977485;1.977485;1.977485;1.977485;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
M;CI_11049277;2012-01-03 14:14:11.0;1.59;34.1033;-116.995;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.24978995;-0.27866995;-0.33445;-0.33445;-0.33445;-0.35038996;-0.35038996;-0.37329996;-0.37329996;-0.70500004;-0.70500004;-0.70500004;-0.69305;-0.7129699;-0.68905985;-0.68905985;-0.68905985;-0.68507993;-0.68507993;-0.69305;-0.69305;-0.69305;-0.6611699;-0.66516006;-0.66516006;-0.6731199;-0.6731199;-0.6731199;-0.6731199;-0.6731199;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
D;CI_11049277;2012-01-03 14:14:11.0;1.59;34.1033;-116.995;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.7324967;1.7324967;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;2.0560927;2.0560927;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;1.8235135;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
M;CI_11049285;2012-01-03 14:18:56.0;4.14;33.1947;-119.4492;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.5257001;-0.48187017;-0.5645499;-0.5735202;-0.59941006;-0.6233201;-0.62530994;-0.62631035;-0.6332803;-0.6332803;-0.6352701;-0.59344006;-0.60340023;-0.6293001;-0.59344006;-0.6233201;-0.6392603;-0.6651602;-0.5954299;-0.5954299;-0.5954299;-0.5954299;-0.5954299;-0.5954299;-0.5954299;-0.5954299;-0.5954299;-0.5954299;-0.5954299;-0.5954299;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
D;CI_11049285;2012-01-03 14:18:56.0;4.14;33.1947;-119.4492;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;87.416626;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
M;CI_11049381;2012-01-04 03:38:56.0;1.62;34.1053;-116.9402;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.06140995;-0.06340003;-0.06340003;-0.14507997;-0.15702999;NaN;-0.31242;-0.3841399;-0.39211;NaN;-0.36022997;-0.32637;-0.35625005;NaN;NaN;-0.28652;-0.28453004;NaN;-0.30843997;-0.31242;-0.33433998;NaN;-0.33632994;-0.33832002;-0.33832002;-0.35227;-0.36222994;-0.36222994;NaN;-0.3841399;-0.3841399;NaN;NaN;-0.3841399;-0.3841399;-0.3841399;-0.3841399;-0.3841399;-0.38813007;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
D;CI_11049381;2012-01-04 03:38:56.0;1.62;34.1053;-116.9402;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.3200607;4.3200607;4.3200607;4.3200607;4.3200607;NaN;1.2507604;0.8011469;0.8011469;NaN;0.8011469;1.423842;1.4337561;NaN;NaN;0.6761463;0.6761463;NaN;0.6761463;0.6761463;0.6761463;NaN;0.6761463;0.6761463;0.6761463;0.6761463;0.6761463;0.6761463;NaN;0.6761463;0.6866776;NaN;NaN;0.6866776;0.6866776;0.6866776;0.6866776;0.6866776;0.6866776;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
M;CI_11049389;2012-01-04 03:53:40.0;2.03;33.9917;-116.976;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.31979012;-0.25204992;-0.20125008;-0.21719003;-0.22714996;-0.17934012;-0.13750005;-0.14745998;-0.12754011;-0.17934012;-0.15344;-0.13750005;NaN;-0.12952995;-0.12754011;-0.14945006;-0.15144992;-0.15144992;-0.15144992;-0.15442991;-0.15543008;-0.15344;-0.15543008;-0.15643;-0.15643;-0.15741992;-0.15244007;-0.15244007;-0.15344;-0.15344;-0.15344;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
