found;CI_11049053;2012-01-02T18:49:50.000Z;1.32553019E9;34.2308;-116.8823;6.14;1.71;1325530212;1325530189;34.2159;-116.936;0.0;1.8607;0.0;1325530243;1325530190;34.2041;-116.917;0.0;2.07984;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120102185042-20120102184950-0001435.xml.puny
found;CI_11049093;2012-01-02T21:36:55.000Z;1.325540215E9;32.9998;-116.4038;8.02;1.79;1325540231;1325540215;33.0089;-116.355;0.0;2.16152;0.0;1325540260;1325540214;32.9981;-116.361;0.0;2.19041;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120102213739-20120102213655-0001437.xml.puny
nope ;;;;;;;;1325553045;1325553026;32.945;-116.292;0.0;1.76906;0.0;1325553073;1325553027;32.9807;-116.423;0.0;1.99219;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120103011113-20120103011027-0001439.xml.puny
found;CI_11049133;2012-01-03T01:40:15.000Z;1.325554815E9;33.4978;-116.5138;15.4;1.7;1325554829;1325554814;33.5116;-116.494;0.0;1.61367;0.0;1325554858;1325554814;33.4992;-116.496;0.0;1.90852;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120103014057-20120103014014-0001440.xml.puny
found;CI_11049173;2012-01-03T03:16:33.000Z;1.325560593E9;34.0715;-117.478;13.0;2.01;1325560607;1325560593;34.0749;-117.475;0.0;2.09977;0.0;1325560636;1325560593;34.088;-117.486;0.0;2.27109;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120103031715-20120103031633-0001018.xml.puny
nope ;;;;;;;;1325572613;1325572593;32.854;-116.072;0.0;1.76906;0.0;1325572642;1325572593;32.8506;-116.041;0.0;2.04199;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120103063721-20120103063633-0001023.xml.puny
found;CI_11049277;2012-01-03T14:14:11.000Z;1.325600051E9;34.1033;-116.995;5.83;1.59;1325600066;1325600051;34.1153;-117.007;0.0;1.83979;0.0;1325600095;1325600051;34.1149;-117.009;0.0;2.26312;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120103141454-20120103141411-0001031.xml.puny
found;CI_11049285;2012-01-03T14:18:56.000Z;1.325600336E9;33.1947;-119.4492;18.37;4.14;1325600365;1325600325;32.6003;-120.062;0.0;4.6657;0.0;1325600394;1325600325;32.6003;-120.062;0.0;4.73543;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120103141953-20120103141845-0001032.xml
duplicate;CI_11049285;2012-01-03T14:18:56.000Z;1.325600336E9;33.1947;-119.4492;18.37;4.14;1325600366;1325600336;33.2537;-119.578;0.0;4.33301;0.0;1325600395;1325600336;33.2537;-119.578;0.0;4.41668;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120103141955-20120103141856-0001033.xml
nope ;;;;;;;;1325601371;1325601356;33.3275;-116.344;0.0;1.17738;0.0;1325601394;1325601356;33.326;-116.348;0.0;2.1157;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120103143639-20120103143556-0001036.xml.puny
found;CI_11049381;2012-01-04T03:38:56.000Z;1.325648336E9;34.1053;-116.9402;7.36;1.62;1325648353;1325648336;34.0677;-116.952;0.0;1.68141;0.0;1325648391;1325648335;34.0994;-116.938;0.0;2.00813;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120104033950-20120104033855-0001047.xml.puny
found;CI_11049389;2012-01-04T03:53:40.000Z;1.32564922E9;33.9917;-116.976;10.93;2.03;1325649234;1325649220;33.9951;-116.997;0.0;2.34979;0.0;1325649264;1325649220;33.99;-116.974;0.0;2.18344;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120104035423-20120104035340-0001048.xml.puny
nope ;;;;;;;;1325656143;1325656124;35.1337;-118.264;0.0;1.26504;0.0;1325656171;1325656123;35.1107;-118.357;0.0;2.20336;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120104054931-20120104054844-0001049.xml.puny
found;CI_11049421;2012-01-04T06:12:40.000Z;1.32565756E9;32.9877;-115.5262;4.71;1.79;1325657593;1325657558;32.6947;-115.542;0.0;1.9643;0.0;1325657622;1325657560;32.9196;-115.523;0.0;2.29898;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120104061341-20120104061238-0001050.xml.puny
found;CI_11049429;2012-01-04T06:28:33.000Z;1.325658513E9;32.9893;-115.5282;3.62;1.99;1325658527;1325658513;32.9953;-115.558;0.0;2.41055;0.0;1325658556;1325658513;32.9888;-115.53;0.0;2.34879;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120104062915-20120104062833-0001051.xml.puny
nope ;;;;;;;;1325663984;1325663967;33.2682;-116.53;0.0;1.45031;0.0;1325664011;1325663965;33.1793;-116.27;0.0;1.5559;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120104080012-20120104075925-0001055.xml.puny
found;CI_11049557;2012-01-04T18:25:42.000Z;1.325701542E9;33.2413;-116.4205;3.7;2.09;1325701558;1325701539;33.1232;-116.347;0.0;2.93848;0.0;1325701587;1325701542;33.232;-116.384;0.0;2.5241;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120104182626-20120104182539-0001062.xml
found;CI_11049573;2012-01-04T18:30:58.000Z;1.325701858E9;32.8938;-116.2357;5.37;2.04;1325701876;1325701858;32.9063;-116.229;0.0;2.35975;0.0;1325701905;1325701857;32.9127;-116.242;0.0;2.48326;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120104183144-20120104183058-0001063.xml.puny
found;CI_11049613;2012-01-04T21:39:07.000Z;1.325713147E9;35.9477;-117.6398;2.93;1.85;1325713165;1325713147;35.9381;-117.64;0.0;2.04;0.0;1325713194;1325713147;35.9393;-117.636;0.0;2.48227;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120104213953-20120104213907-0001065.xml.puny
nope ;;;;;;;;1325718379;1325718365;33.7151;-116.784;0.0;1.46027;0.0;1325718383;1325718365;33.713;-116.76;0.0;1.61766;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120104230647-20120104230605-0001068.xml.puny
nope ;;;;;;;;1325722820;1325722807;33.5065;-116.422;0.0;1.1734;0.0;1325722849;1325722807;33.5034;-116.453;0.0;1.59773;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120105002048-20120105002007-0001071.xml.puny
nope ;;;;;;;;1325722908;1325722895;33.4747;-116.466;0.0;1.66447;0.0;1325722913;1325722894;33.4858;-116.449;0.0;1.69137;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120105002216-20120105002135-0001073.xml.puny
nope ;;;;;;;;1325744438;1325744421;33.9885;-116.279;0.0;1.28695;0.0;1325744467;1325744421;33.9885;-116.279;0.0;1.67344;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120105062106-20120105062021-0001077.xml.puny
nope ;;;;;;;;1325746729;1325746702;33.0152;-115.515;0.0;2.0918;0.0;1325746756;1325746702;32.9794;-115.427;0.0;2.70539;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120105065917-20120105065822-0001078.xml.puny
nope ;;;;;;;;1325747761;1325747745;33.3639;-116.36;0.0;1.18436;0.0;1325747785;1325747745;33.3519;-116.319;0.0;1.56984;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120105071629-20120105071545-0001079.xml.puny
found;CI_11049901;2012-01-05T09:00:03.000Z;1.325754003E9;34.1927;-117.0618;2.06;2.58;1325754017;1325754002;34.1975;-117.061;0.0;3.00223;0.0;1325754046;1325754002;34.1909;-117.051;0.0;2.69344;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120105090045-20120105090002-0001083.xml
found;CI_11049925;2012-01-05T12:41:30.000Z;1.32576729E9;34.197;-117.0587;3.15;1.56;1325767306;1325767290;34.2012;-117.059;0.0;2.01211;0.0;1325767335;1325767290;34.1956;-117.058;0.0;2.01809;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120105124214-20120105124130-0001086.xml.puny
found;CI_11049933;2012-01-05T12:49:40.000Z;1.32576778E9;33.8292;-115.5698;5.62;1.65;1325767800;1325767780;33.8246;-115.56;0.0;1.68141;0.0;1325767829;1325767780;33.7469;-115.46;0.0;2.08383;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120105125028-20120105124940-0001087.xml.puny
found;CI_11049989;2012-01-05T16:07:09.000Z;1.325779629E9;34.3392;-116.466;7.67;1.95;1325779650;1325779629;34.3315;-116.482;0.0;1.82235;0.0;1325779679;1325779630;34.3395;-116.456;0.0;2.19539;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120105160758-20120105160709-0001089.xml.puny
nope ;;;;;;;;1325810500;1325810482;35.9775;-117.922;0.0;1.40648;0.0;1325810529;1325810482;35.988;-117.929;0.0;1.80891;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106004208-20120106004122-0001096.xml.puny
found;CI_11050141;2012-01-06T01:45:46.000Z;1.325814346E9;36.0003;-117.9082;7.0;1.69;1325814364;1325814346;35.9934;-117.922;0.0;1.9882;0.0;1325814393;1325814346;35.9895;-117.912;0.0;2.43445;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106014632-20120106014546-0001097.xml.puny
found;CI_11050157;2012-01-06T02:14:08.000Z;1.325816048E9;34.3975;-119.814;14.11;2.98;1325816065;1325816047;34.3909;-119.809;0.0;2.95242;0.0;1325816094;1325816048;34.3983;-119.826;0.0;3.17953;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106021453-20120106021407-0001098.xml
found;CI_11050165;2012-01-06T02:47:51.000Z;1.325818071E9;34.002;-116.3372;4.91;3.08;1325818085;1325818070;34.0182;-116.34;0.0;3.316;0.0;1325818114;1325818070;33.9782;-116.328;0.0;3.30105;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106024833-20120106024750-0001100.xml
found;CI_11050237;2012-01-06T06:26:53.000Z;1.325831213E9;36.091;-117.7863;6.69;2.7;1325831229;1325831212;36.0846;-117.783;0.0;2.70937;0.0;1325831258;1325831212;36.0925;-117.786;0.0;3.05801;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106062737-20120106062652-0001103.xml
found;CI_11050245;2012-01-06T06:50:10.000Z;1.32583261E9;36.0025;-117.9078;6.29;3.25;1325832627;1325832609;35.9809;-117.909;0.0;3.1875;0.0;1325832656;1325832609;36.0049;-117.921;0.0;3.3409;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106065055-20120106065009-0001104.xml
found;CI_11050277;2012-01-06T07:01:03.000Z;1.325833263E9;34.0815;-117.8368;15.36;1.85;1325833275;1325833263;34.0896;-117.825;0.0;1.88461;0.0;1325833304;1325833263;34.097;-117.828;0.0;2.14359;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106070143-20120106070102-0001106.xml.puny
found;CI_11050293;2012-01-06T07:08:41.000Z;1.325833721E9;36.0008;-117.9093;6.68;1.84;1325833739;1325833720;35.9861;-117.913;0.0;2.07188;0.0;1325833768;1325833720;35.9861;-117.913;0.0;2.40258;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106070927-20120106070840-0001107.xml.puny
nope ;;;;;;;;1325846387;1325846370;35.9771;-117.919;0.0;1.6077;0.0;1325846416;1325846370;35.973;-117.915;0.0;1.78102;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106104015-20120106103930-0001111.xml.puny
nope ;;;;;;;;1325859064;1325859042;33.0183;-116.343;0.0;1.38656;0.0;1325859093;1325859042;33.0035;-116.313;0.0;2.19141;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106141132-20120106141042-0001114.xml.puny
found;CI_11050509;2012-01-06T14:55:25.000Z;1.325861725E9;35.9968;-117.9058;6.01;2.16;1325861742;1325861724;35.9911;-117.914;0.0;2.05594;0.0;1325861771;1325861724;35.996;-117.91;0.0;2.34281;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106145610-20120106145524-0001115.xml.puny
found;CI_11050541;2012-01-06T16:58:54.000Z;1.325869134E9;33.7307;-116.0543;4.8;3.47;1325869146;1325869133;33.7379;-116.055;0.0;3.75727;0.0;1325869175;1325869133;33.7317;-116.056;0.0;3.6716;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106165935-20120106165853-0001118.xml
nope ;;;;;;;;1325870558;1325870543;33.7361;-116.06;0.0;1.4543;0.0;1325870578;1325870543;33.7346;-116.051;0.0;1.62861;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106172306-20120106172223-0001120.xml.puny
found;CI_11050597;2012-01-06T18:14:37.000Z;1.325873677E9;35.6502;-117.6663;6.56;2.44;1325873692;1325873677;35.6623;-117.674;0.0;2.40457;0.0;1325873721;1325873676;35.6704;-117.679;0.0;2.55;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106181520-20120106181437-0001123.xml.puny
found;CI_11050637;2012-01-06T19:47:57.000Z;1.325879277E9;36.2078;-117.9855;2.75;1.77;1325879298;1325879277;36.1918;-117.993;0.0;1.8607;0.0;1325879327;1325879277;36.1872;-117.974;0.0;2.57391;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106194846-20120106194757-0001127.xml.puny
nope ;;;;;;;;1325879561;1325879548;33.4261;-116.607;0.0;1.04191;0.0;1325879584;1325879548;33.4235;-116.613;0.0;1.28297;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106195309-20120106195228-0001128.xml.puny
nope ;;;;;;;;1325882209;1325882191;33.5466;-117.52;0.0;2.36473;0.0;1325882212;1325882191;33.4881;-117.501;0.0;2.54203;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106203717-20120106203631-0001132.xml.puny
found;CI_11050725;2012-01-06T21:58:09.000Z;1.325887089E9;36.0033;-117.909;5.99;1.51;1325887107;1325887089;35.9795;-117.922;0.0;1.7332;0.0;1325887136;1325887089;35.9854;-117.923;0.0;2.27906;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106215855-20120106215809-0001134.xml.puny
found;CI_11050765;2012-01-06T22:39:13.000Z;1.325889553E9;33.7297;-116.0578;5.22;2.7;1325889567;1325889553;33.7364;-116.063;0.0;2.97334;0.0;1325889596;1325889553;33.7411;-116.06;0.0;2.92055;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120106223955-20120106223913-0001136.xml
found;CI_11050845;2012-01-07T02:23:51.000Z;1.325903031E9;36.1383;-117.8437;1.11;1.54;1325903050;1325903024;36.3662;-118.254;0.0;2.44641;0.0;1325903079;1325903024;36.3662;-118.254;0.0;2.8568;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120107022438-20120107022344-0001141.xml.puny
found;CI_11050861;2012-01-07T04:05:21.000Z;1.325909121E9;33.7298;-116.0598;4.6;1.88;1325909139;1325909120;33.7549;-116.056;0.0;2.15754;0.0;1325909168;1325909120;33.7394;-116.043;0.0;2.28902;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120107040607-20120107040520-0001142.xml.puny
nope ;;;;;;;;1325918955;1325918939;33.7382;-116.068;0.0;1.63658;0.0;1325918984;1325918940;33.7365;-116.048;0.0;2.10773;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120107064943-20120107064859-0001144.xml.puny
nope ;;;;;;;;1325938952;1325938930;34.7511;-117.644;0.0;1.36863;0.0;1325938978;1325938930;34.7511;-117.644;0.0;1.76906;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120107122300-20120107122210-0001147.xml.puny
found;CI_11051013;2012-01-07T17:00:56.000Z;1.325955656E9;33.0422;-117.8817;16.03;2.55;1325955679;1325955655;33.0034;-117.905;0.0;2.86875;0.0;1325955708;1325955656;33.06;-117.921;0.0;2.65658;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120107170147-20120107170055-0001154.xml
found;CI_11051061;2012-01-07T18:01:43.000Z;1.325959303E9;36.0042;-117.8703;3.69;1.92;1325959320;1325959302;35.9945;-117.882;0.0;1.99518;0.0;1325959349;1325959302;35.9989;-117.879;0.0;2.29699;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120107180228-20120107180142-0001158.xml.puny
found;CI_11051141;2012-01-07T23:02:21.000Z;1.325977341E9;35.6515;-117.6632;3.7;2.28;1325977358;1325977341;35.6546;-117.662;0.0;2.19539;0.0;1325977387;1325977341;35.6691;-117.675;0.0;2.24121;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120107230306-20120107230221-0001163.xml.puny
found;CI_11051149;2012-01-07T23:05:50.000Z;1.32597755E9;35.68;-118.4545;4.77;1.79;1325977570;1325977550;35.6941;-118.428;0.0;2.15953;0.0;1325977599;1325977550;35.674;-118.414;0.0;2.47828;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120107230638-20120107230550-0001164.xml.puny
found;CI_11051197;2012-01-08T01:59:54.000Z;1.325987994E9;33.733;-116.0572;6.7;3.51;1325988007;1325987993;33.7373;-116.065;0.0;3.61184;0.0;1325988036;1325987993;33.7356;-116.052;0.0;3.66961;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120108020036-20120108015953-0001167.xml
found;CI_11051245;2012-01-08T02:51:48.000Z;1.325991108E9;33.7307;-116.0578;5.81;1.75;1325991122;1325991108;33.7388;-116.064;0.0;1.97426;0.0;1325991151;1325991108;33.7405;-116.054;0.0;2.00115;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120108025230-20120108025148-0001170.xml.puny
found;CI_11051261;2012-01-08T03:40:58.000Z;1.325994058E9;33.7285;-116.0543;5.53;1.72;1325994076;1325994057;33.7334;-116.05;0.0;1.72324;0.0;1325994105;1325994057;33.7304;-116.033;0.0;2.08781;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120108034144-20120108034057-0001171.xml.puny
found;CI_11051277;2012-01-08T03:51:02.000Z;1.325994662E9;33.7295;-116.0603;4.87;1.8;1325994680;1325994662;33.7383;-116.052;0.0;2.03402;0.0;1325994709;1325994662;33.7348;-116.052;0.0;2.12367;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120108035148-20120108035102-0001172.xml.puny
nope ;;;;;;;;1325996421;1325996395;34.1447;-116.538;0.0;1.87465;0.0;1325996421;1325996395;34.1447;-116.538;0.0;1.87465;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120108042049-20120108041955-0001173.xml.puny
found;CI_11051309;2012-01-08T04:23:11.000Z;1.325996591E9;36.2333;-117.8967;1.76;2.2;1325996608;1325996591;36.2333;-117.88;0.0;2.29102;0.0;1325996637;1325996591;36.2234;-117.903;0.0;2.30197;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120108042356-20120108042311-0001174.xml.puny
found;CI_11051349;2012-01-08T06:06:32.000Z;1.326002792E9;35.999;-117.9068;5.71;2.2;1326002809;1326002791;35.9994;-117.928;0.0;2.15555;0.0;1326002838;1326002791;36.0024;-117.921;0.0;2.50418;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120108060717-20120108060631-0001175.xml.puny
found;CI_11051373;2012-01-08T09:19:59.000Z;1.326014399E9;32.1232;-115.2548;10.0;3.14;1326014433;1326014408;32.6234;-115.489;0.0;2.7273;0.0;1326014462;1326014408;32.6251;-115.484;0.0;2.95441;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120108092101-20120108092008-0001177.xml
found;CI_11051397;2012-01-08T10:42:33.000Z;1.326019353E9;33.7302;-116.0573;5.58;2.18;1326019366;1326019352;33.7365;-116.069;0.0;2.59383;0.0;1326019395;1326019352;33.7384;-116.055;0.0;2.51314;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120108104314-20120108104232-0001180.xml.puny
found;CI_11051437;2012-01-08T17:29:42.000Z;1.326043782E9;33.726;-116.0573;5.64;1.97;1326043798;1326043782;33.7236;-116.058;0.0;2.14359;0.0;1326043827;1326043782;33.7317;-116.05;0.0;2.29102;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120108173026-20120108172942-0001183.xml.puny
found;CI_11051453;2012-01-08T19:15:02.000Z;1.326050102E9;33.5667;-118.325;2.87;2.77;1326050121;1326050102;33.582;-118.405;0.0;2.81695;0.0;1326050150;1326050102;33.5588;-118.372;0.0;2.97035;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120108191549-20120108191502-0001185.xml
found;CI_11051613;2012-01-09T06:24:33.000Z;1.326090273E9;34.2773;-119.6713;0.61;2.14;1326090297;1326090273;34.2724;-119.686;0.0;2.29699;0.0;1326090326;1326090273;34.2294;-119.596;0.0;2.4743;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120109062525-20120109062433-0001191.xml.puny
nope ;;;;;;;;1326093984;1326093964;33.0963;-116.465;0.0;1.37461;0.0;1326094011;1326093963;33.0377;-116.399;0.0;1.53;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120109072652-20120109072604-0001194.xml.puny
nope ;;;;;;;;1326105087;1326105074;33.4265;-116.393;0.0;1.34971;0.0;1326105116;1326105073;33.4378;-116.387;0.0;1.68539;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120109103155-20120109103114-0001201.xml.puny
found;CI_11051869;2012-01-09T23:09:16.000Z;1.326150556E9;34.2637;-116.4497;2.09;1.59;1326150578;1326150556;34.2734;-116.432;0.0;1.53797;0.0;1326150607;1326150556;34.2736;-116.438;0.0;2.39062;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120109231006-20120109230916-0001212.xml.puny
found;CI_11051925;2012-01-09T23:44:38.000Z;1.326152678E9;36.2315;-118.3182;6.14;1.91;1326152698;1326152677;36.236;-118.315;0.0;2.51813;0.0;1326152727;1326152677;36.3041;-118.341;0.0;2.79703;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120109234526-20120109234437-0001214.xml.puny
nope ;;;;;;;;1326154037;1326154016;36.2507;-118.324;0.0;1.6834;0.0;1326154066;1326154017;36.251;-118.324;0.0;1.96828;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120110000745-20120110000656-0001215.xml.puny
nope ;;;;;;;;1326176340;1326176318;34.277;-116.449;0.0;1.59574;0.0;1326176362;1326176318;34.2918;-116.429;0.0;1.89457;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120110061928-20120110061838-0001221.xml.puny
nope ;;;;;;;;1326181368;1326181351;35.7287;-117.616;0.0;1.47422;0.0;1326181397;1326181351;35.7326;-117.591;0.0;1.9125;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120110074316-20120110074231-0001225.xml.puny
nope ;;;;;;;;1326184288;1326184273;34.1184;-116.914;0.0;1.64355;0.0;1326184296;1326184273;34.1195;-116.916;0.0;1.94637;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120110083156-20120110083113-0001226.xml.puny
found;CI_11052069;2012-01-10T08:41:07.000Z;1.326184867E9;33.375;-116.3122;1.1;1.53;1326184890;1326184863;33.352;-116.248;0.0;1.57781;0.0;1326184919;1326184863;33.3791;-116.26;0.0;2.02805;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120110084158-20120110084103-0001228.xml.puny
nope ;;;;;;;;1326185058;1326185040;33.3795;-116.289;0.0;1.49016;0.0;1326185087;1326185040;33.3514;-116.213;0.0;1.87465;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120110084446-20120110084400-0001229.xml.puny
nope ;;;;;;;;1326192900;1326192883;32.9951;-116.258;0.0;1.79496;0.0;1326192929;1326192883;32.979;-116.25;0.0;2.10773;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120110105528-20120110105443-0001232.xml.puny
found;CI_11052189;2012-01-10T14:19:00.000Z;1.32620514E9;33.0443;-117.8853;7.45;2.53;1326205162;1326205140;33.035;-117.917;0.0;2.73527;0.0;1326205191;1326205140;33.0231;-117.941;0.0;2.85281;0.0;/home/behry/tmp/ca/2012/eewvs-report-20120110141950-20120110141900-0001235.xml
